 ,Label,Area,Mean,StdDev,Min,Max
1630,mask,311,255,0,255,255
1631,mask,495,255,0,255,255
1632,mask,336,255,0,255,255
1633,mask,289,255,0,255,255
1634,mask,327,255,0,255,255
1635,mask,304,255,0,255,255
1636,mask,474,255,0,255,255
1637,mask,280,255,0,255,255
1638,mask,388,255,0,255,255
1639,mask,398,255,0,255,255
1640,mask,364,255,0,255,255
1641,mask,339,255,0,255,255
1642,mask,267,255,0,255,255
1643,mask,209,255,0,255,255
1644,mask,209,255,0,255,255
1645,mask,486,255,0,255,255
1646,mask,311,255,0,255,255
1647,mask,452,255,0,255,255
1648,mask,220,255,0,255,255
1649,mask,494,255,0,255,255
1650,mask,145,255,0,255,255
1651,mask,456,255,0,255,255
1652,mask,470,255,0,255,255
1653,mask,96,255,0,255,255
1654,mask,408,255,0,255,255
1655,mask,306,255,0,255,255
1656,mask,414,255,0,255,255
1657,mask,472,255,0,255,255
1658,mask,332,255,0,255,255
1659,mask,209,255,0,255,255
1660,mask,122,255,0,255,255
1661,mask,249,255,0,255,255
1662,mask,366,255,0,255,255
1663,mask,180,255,0,255,255
1664,mask,323,255,0,255,255
1665,mask,467,255,0,255,255
1666,mask,434,255,0,255,255
1667,mask,381,255,0,255,255
1668,mask,334,255,0,255,255
1669,mask,220,255,0,255,255
1670,mask,356,255,0,255,255
1671,mask,290,255,0,255,255
1672,mask,472,255,0,255,255
1673,mask,328,255,0,255,255
1674,mask,366,255,0,255,255
1675,mask,305,255,0,255,255
1676,mask,493,255,0,255,255
1677,mask,336,255,0,255,255
1678,mask,261,255,0,255,255
1679,mask,399,255,0,255,255
1680,mask,205,255,0,255,255
1681,mask,312,255,0,255,255
1682,mask,358,255,0,255,255
1683,mask,271,255,0,255,255
1684,mask,494,255,0,255,255
1685,mask,332,255,0,255,255
1686,mask,367,255,0,255,255
1687,mask,232,255,0,255,255
1688,mask,461,255,0,255,255
1689,mask,322,255,0,255,255
1690,mask,341,255,0,255,255
1691,mask,425,255,0,255,255
1692,mask,435,255,0,255,255
1693,mask,416,255,0,255,255
1694,mask,405,255,0,255,255
1695,mask,305,255,0,255,255
1696,mask,330,255,0,255,255
1697,mask,313,255,0,255,255
1698,mask,480,255,0,255,255
1699,mask,363,255,0,255,255
1700,mask,309,255,0,255,255
1701,mask,314,255,0,255,255
1702,mask,271,255,0,255,255
1703,mask,356,255,0,255,255
1704,mask,93,255,0,255,255
1705,mask,338,255,0,255,255
1706,mask,356,255,0,255,255
1707,mask,226,255,0,255,255
1708,mask,287,255,0,255,255
1709,mask,446,255,0,255,255
1710,mask,425,255,0,255,255
1711,mask,318,255,0,255,255
1712,mask,306,255,0,255,255
1713,mask,316,255,0,255,255
1714,mask,318,255,0,255,255
1715,mask,315,255,0,255,255
1716,mask,292,255,0,255,255
1717,mask,458,255,0,255,255
1718,mask,380,255,0,255,255
1719,mask,347,255,0,255,255
1720,mask,349,255,0,255,255
1721,mask,460,255,0,255,255
1722,mask,257,255,0,255,255
1723,mask,190,255,0,255,255
1724,mask,290,255,0,255,255
1725,mask,361,255,0,255,255
1726,mask,475,255,0,255,255
1727,mask,400,255,0,255,255
1728,mask,372,255,0,255,255
1729,mask,188,255,0,255,255
1730,mask,282,255,0,255,255
1731,mask,450,255,0,255,255
1732,mask,296,255,0,255,255
1733,mask,311,255,0,255,255
1734,mask,317,255,0,255,255
1735,mask,287,255,0,255,255
1736,mask,370,255,0,255,255
1737,mask,196,255,0,255,255
1738,mask,488,255,0,255,255
1739,mask,469,255,0,255,255
1740,mask,287,255,0,255,255
1741,mask,198,255,0,255,255
1742,mask,435,255,0,255,255
1743,mask,306,255,0,255,255
1744,mask,295,255,0,255,255
1745,mask,282,255,0,255,255
1746,mask,288,255,0,255,255
1747,mask,307,255,0,255,255
1748,mask,296,255,0,255,255
1749,mask,378,255,0,255,255
1750,mask,186,255,0,255,255
1751,mask,463,255,0,255,255
1752,mask,246,255,0,255,255
1753,mask,361,255,0,255,255
1754,mask,436,255,0,255,255
1755,mask,320,255,0,255,255
1756,mask,420,255,0,255,255
1757,mask,321,255,0,255,255
1758,mask,373,255,0,255,255
1759,mask,262,255,0,255,255
1760,mask,273,255,0,255,255
1761,mask,426,255,0,255,255
1762,mask,289,255,0,255,255
1763,mask,184,255,0,255,255
1764,mask,173,255,0,255,255
1765,mask,258,255,0,255,255
1766,mask,273,255,0,255,255
1767,mask,315,255,0,255,255
1768,mask,272,255,0,255,255
1769,mask,285,255,0,255,255
1770,mask,466,255,0,255,255
1771,mask,332,255,0,255,255
1772,mask,370,255,0,255,255
1773,mask,271,255,0,255,255
1774,mask,318,255,0,255,255
1775,mask,444,255,0,255,255
1776,mask,470,255,0,255,255
1777,mask,282,255,0,255,255
1778,mask,409,255,0,255,255
1779,mask,496,255,0,255,255
1780,mask,310,255,0,255,255
1781,mask,274,255,0,255,255
1782,mask,267,255,0,255,255
1783,mask,353,255,0,255,255
1784,mask,339,255,0,255,255
1785,mask,388,255,0,255,255
1786,mask,236,255,0,255,255
1787,mask,344,255,0,255,255
1788,mask,496,255,0,255,255
1789,mask,346,255,0,255,255
1790,mask,291,255,0,255,255
1791,mask,341,255,0,255,255
1792,mask,262,255,0,255,255
1793,mask,272,255,0,255,255
1794,mask,307,255,0,255,255
1795,mask,353,255,0,255,255
1796,mask,262,255,0,255,255
1797,mask,160,255,0,255,255
1798,mask,179,255,0,255,255
1799,mask,305,255,0,255,255
1800,mask,251,255,0,255,255
1801,mask,315,255,0,255,255
1802,mask,308,255,0,255,255
1803,mask,359,255,0,255,255
1804,mask,356,255,0,255,255
1805,mask,241,255,0,255,255
1806,mask,431,255,0,255,255
1807,mask,301,255,0,255,255
1808,mask,247,255,0,255,255
1809,mask,375,255,0,255,255
1810,mask,292,255,0,255,255
1811,mask,379,255,0,255,255
1812,mask,259,255,0,255,255
1813,mask,232,255,0,255,255
1814,mask,350,255,0,255,255
1815,mask,272,255,0,255,255
1816,mask,366,255,0,255,255
1817,mask,342,255,0,255,255
1818,mask,261,255,0,255,255
1819,mask,316,255,0,255,255
1820,mask,405,255,0,255,255
1821,mask,474,255,0,255,255
1822,mask,359,255,0,255,255
1823,mask,222,255,0,255,255
1824,mask,429,255,0,255,255
1825,mask,436,255,0,255,255
1826,mask,180,255,0,255,255
1827,mask,310,255,0,255,255
1828,mask,300,255,0,255,255
1829,mask,217,255,0,255,255
1830,mask,497,255,0,255,255
1831,mask,260,255,0,255,255
1832,mask,211,255,0,255,255
1833,mask,431,255,0,255,255
1834,mask,465,255,0,255,255
1835,mask,275,255,0,255,255
1836,mask,356,255,0,255,255
1837,mask,254,255,0,255,255
1838,mask,272,255,0,255,255
1839,mask,457,255,0,255,255
1840,mask,229,255,0,255,255
1841,mask,250,255,0,255,255
1842,mask,183,255,0,255,255
1843,mask,282,255,0,255,255
1844,mask,174,255,0,255,255
1845,mask,186,255,0,255,255
1846,mask,354,255,0,255,255
1847,mask,185,255,0,255,255
1848,mask,178,255,0,255,255
1849,mask,300,255,0,255,255
1850,mask,315,255,0,255,255
1851,mask,280,255,0,255,255
1852,mask,199,255,0,255,255
1853,mask,377,255,0,255,255
1854,mask,194,255,0,255,255
1855,mask,464,255,0,255,255
1856,mask,484,255,0,255,255
1857,mask,202,255,0,255,255
1858,mask,439,255,0,255,255
1859,mask,434,255,0,255,255
1860,mask,286,255,0,255,255
1861,mask,419,255,0,255,255
1862,mask,256,255,0,255,255
1863,mask,399,255,0,255,255
1864,mask,311,255,0,255,255
1865,mask,315,255,0,255,255
1866,mask,402,255,0,255,255
1867,mask,280,255,0,255,255
1868,mask,284,255,0,255,255
1869,mask,283,255,0,255,255
1870,mask,247,255,0,255,255
1871,mask,243,255,0,255,255
1872,mask,364,255,0,255,255
1873,mask,236,255,0,255,255
1874,mask,220,255,0,255,255
1875,mask,410,255,0,255,255
1876,mask,484,255,0,255,255
1877,mask,442,255,0,255,255
1878,mask,302,255,0,255,255
1879,mask,497,255,0,255,255
1880,mask,299,255,0,255,255
1881,mask,377,255,0,255,255
1882,mask,399,255,0,255,255
1883,mask,268,255,0,255,255
1884,mask,266,255,0,255,255
1885,mask,287,255,0,255,255
1886,mask,309,255,0,255,255
1887,mask,408,255,0,255,255
1888,mask,255,255,0,255,255
1889,mask,410,255,0,255,255
1890,mask,291,255,0,255,255
1891,mask,265,255,0,255,255
1892,mask,262,255,0,255,255
1893,mask,280,255,0,255,255
1894,mask,275,255,0,255,255
1895,mask,355,255,0,255,255
1896,mask,352,255,0,255,255
1897,mask,294,255,0,255,255
1898,mask,266,255,0,255,255
1899,mask,420,255,0,255,255
1900,mask,277,255,0,255,255
1901,mask,429,255,0,255,255
1902,mask,293,255,0,255,255
1903,mask,212,255,0,255,255
1904,mask,379,255,0,255,255
1905,mask,326,255,0,255,255
1906,mask,299,255,0,255,255
1907,mask,217,255,0,255,255
1908,mask,472,255,0,255,255
1909,mask,300,255,0,255,255
1910,mask,241,255,0,255,255
1911,mask,315,255,0,255,255
1912,mask,491,255,0,255,255
1913,mask,279,255,0,255,255
1914,mask,301,255,0,255,255
1915,mask,278,255,0,255,255
1916,mask,498,255,0,255,255
1917,mask,482,255,0,255,255
1918,mask,316,255,0,255,255
1919,mask,496,255,0,255,255
1920,mask,280,255,0,255,255
1921,mask,296,255,0,255,255
1922,mask,198,255,0,255,255
1923,mask,285,255,0,255,255
1924,mask,487,255,0,255,255
1925,mask,359,255,0,255,255
1926,mask,299,255,0,255,255
1927,mask,245,255,0,255,255
1928,mask,316,255,0,255,255
1929,mask,288,255,0,255,255
1930,mask,308,255,0,255,255
1931,mask,303,255,0,255,255
1932,mask,343,255,0,255,255
1933,mask,471,255,0,255,255
1934,mask,260,255,0,255,255
1935,mask,361,255,0,255,255
1936,mask,306,255,0,255,255
1937,mask,351,255,0,255,255
1938,mask,242,255,0,255,255
1939,mask,426,255,0,255,255
1940,mask,355,255,0,255,255
1941,mask,312,255,0,255,255
1942,mask,258,255,0,255,255
1943,mask,268,255,0,255,255
1944,mask,284,255,0,255,255
1945,mask,338,255,0,255,255
1946,mask,299,255,0,255,255
1947,mask,306,255,0,255,255
1948,mask,314,255,0,255,255
1949,mask,351,255,0,255,255
1950,mask,412,255,0,255,255
1951,mask,297,255,0,255,255
1952,mask,303,255,0,255,255
1953,mask,381,255,0,255,255
1954,mask,418,255,0,255,255
1955,mask,309,255,0,255,255
1956,mask,431,255,0,255,255
1957,mask,311,255,0,255,255
1958,mask,21,255,0,255,255
1959,mask,198,255,0,255,255
1960,mask,319,255,0,255,255
1961,mask,31,255,0,255,255
1962,mask,462,255,0,255,255
1963,mask,289,255,0,255,255
1964,mask,292,255,0,255,255
1965,mask,288,255,0,255,255
1966,mask,252,255,0,255,255
1967,mask,341,255,0,255,255
1968,mask,303,255,0,255,255
1969,mask,323,255,0,255,255
1970,mask,264,255,0,255,255
1971,mask,386,255,0,255,255
1972,mask,348,255,0,255,255
1973,mask,357,255,0,255,255
1974,mask,494,255,0,255,255
1975,mask,320,255,0,255,255
1976,mask,298,255,0,255,255
1977,mask,362,255,0,255,255
1978,mask,330,255,0,255,255
1979,mask,264,255,0,255,255
1980,mask,366,255,0,255,255
1981,mask,294,255,0,255,255
1982,mask,273,255,0,255,255
1983,mask,237,255,0,255,255
1984,mask,267,255,0,255,255
1985,mask,349,255,0,255,255
1986,mask,423,255,0,255,255
1987,mask,318,255,0,255,255
1988,mask,304,255,0,255,255
1989,mask,297,255,0,255,255
1990,mask,306,255,0,255,255
1991,mask,405,255,0,255,255
1992,mask,330,255,0,255,255
1993,mask,371,255,0,255,255
1994,mask,243,255,0,255,255
1995,mask,343,255,0,255,255
1996,mask,323,255,0,255,255
1997,mask,354,255,0,255,255
1998,mask,313,255,0,255,255
1999,mask,399,255,0,255,255
2000,mask,428,255,0,255,255
2001,mask,325,255,0,255,255
2002,mask,333,255,0,255,255
2003,mask,405,255,0,255,255
2004,mask,125,255,0,255,255
2005,mask,331,255,0,255,255
2006,mask,316,255,0,255,255
2007,mask,313,255,0,255,255
2008,mask,112,255,0,255,255
2009,mask,488,255,0,255,255
2010,mask,288,255,0,255,255
2011,mask,391,255,0,255,255
2012,mask,312,255,0,255,255
2013,mask,323,255,0,255,255
2014,mask,456,255,0,255,255
2015,mask,357,255,0,255,255
2016,mask,353,255,0,255,255
2017,mask,425,255,0,255,255
2018,mask,419,255,0,255,255
2019,mask,334,255,0,255,255
2020,mask,301,255,0,255,255
2021,mask,309,255,0,255,255
2022,mask,163,255,0,255,255
2023,mask,307,255,0,255,255
2024,mask,356,255,0,255,255
2025,mask,365,255,0,255,255
2026,mask,327,255,0,255,255
2027,mask,291,255,0,255,255
2028,mask,493,255,0,255,255
2029,mask,337,255,0,255,255
2030,mask,441,255,0,255,255
2031,mask,344,255,0,255,255
2032,mask,333,255,0,255,255
2033,mask,295,255,0,255,255
2034,mask,301,255,0,255,255
2035,mask,299,255,0,255,255
2036,mask,282,255,0,255,255
2037,mask,296,255,0,255,255
2038,mask,308,255,0,255,255
2039,mask,256,255,0,255,255
2040,mask,476,255,0,255,255
2041,mask,380,255,0,255,255
2042,mask,306,255,0,255,255
2043,mask,334,255,0,255,255
2044,mask,121,255,0,255,255
2045,mask,352,255,0,255,255
2046,mask,316,255,0,255,255
2047,mask,309,255,0,255,255
2048,mask,168,255,0,255,255
2049,mask,320,255,0,255,255
2050,mask,293,255,0,255,255
2051,mask,481,255,0,255,255
2052,mask,440,255,0,255,255
2053,mask,308,255,0,255,255
2054,mask,368,255,0,255,255
2055,mask,288,255,0,255,255
2056,mask,386,255,0,255,255
2057,mask,330,255,0,255,255
2058,mask,414,255,0,255,255
2059,mask,313,255,0,255,255
2060,mask,326,255,0,255,255
2061,mask,378,255,0,255,255
2062,mask,293,255,0,255,255
2063,mask,281,255,0,255,255
2064,mask,268,255,0,255,255
2065,mask,308,255,0,255,255
2066,mask,470,255,0,255,255
2067,mask,368,255,0,255,255
2068,mask,269,255,0,255,255
2069,mask,221,255,0,255,255
2070,mask,300,255,0,255,255
2071,mask,310,255,0,255,255
2072,mask,435,255,0,255,255
2073,mask,309,255,0,255,255
2074,mask,394,255,0,255,255
2075,mask,263,255,0,255,255
2076,mask,367,255,0,255,255
2077,mask,319,255,0,255,255
2078,mask,304,255,0,255,255
2079,mask,376,255,0,255,255
2080,mask,449,255,0,255,255
2081,mask,313,255,0,255,255
2082,mask,227,255,0,255,255
2083,mask,480,255,0,255,255
2084,mask,319,255,0,255,255
2085,mask,308,255,0,255,255
2086,mask,313,255,0,255,255
2087,mask,351,255,0,255,255
2088,mask,314,255,0,255,255
2089,mask,366,255,0,255,255
2090,mask,319,255,0,255,255
2091,mask,425,255,0,255,255
2092,mask,313,255,0,255,255
2093,mask,334,255,0,255,255
2094,mask,316,255,0,255,255
2095,mask,320,255,0,255,255
2096,mask,294,255,0,255,255
2097,mask,325,255,0,255,255
2098,mask,329,255,0,255,255
2099,mask,374,255,0,255,255
2100,mask,286,255,0,255,255
2101,mask,338,255,0,255,255
2102,mask,328,255,0,255,255
2103,mask,280,255,0,255,255
2104,mask,291,255,0,255,255
2105,mask,313,255,0,255,255
2106,mask,308,255,0,255,255
2107,mask,334,255,0,255,255
2108,mask,317,255,0,255,255
2109,mask,306,255,0,255,255
2110,mask,247,255,0,255,255
2111,mask,388,255,0,255,255
2112,mask,354,255,0,255,255
2113,mask,322,255,0,255,255
2114,mask,454,255,0,255,255
2115,mask,394,255,0,255,255
2116,mask,322,255,0,255,255
2117,mask,328,255,0,255,255
2118,mask,276,255,0,255,255
2119,mask,301,255,0,255,255
2120,mask,366,255,0,255,255
2121,mask,296,255,0,255,255
2122,mask,382,255,0,255,255
2123,mask,297,255,0,255,255
2124,mask,324,255,0,255,255
2125,mask,254,255,0,255,255
2126,mask,195,255,0,255,255
2127,mask,310,255,0,255,255
2128,mask,347,255,0,255,255
2129,mask,338,255,0,255,255
2130,mask,313,255,0,255,255
2131,mask,291,255,0,255,255
2132,mask,187,255,0,255,255
2133,mask,346,255,0,255,255
2134,mask,342,255,0,255,255
2135,mask,366,255,0,255,255
2136,mask,315,255,0,255,255
2137,mask,256,255,0,255,255
2138,mask,316,255,0,255,255
2139,mask,357,255,0,255,255
2140,mask,446,255,0,255,255
2141,mask,355,255,0,255,255
2142,mask,445,255,0,255,255
2143,mask,353,255,0,255,255
2144,mask,287,255,0,255,255
2145,mask,306,255,0,255,255
2146,mask,214,255,0,255,255
2147,mask,371,255,0,255,255
2148,mask,417,255,0,255,255
2149,mask,344,255,0,255,255
2150,mask,395,255,0,255,255
2151,mask,206,255,0,255,255
2152,mask,401,255,0,255,255
2153,mask,425,255,0,255,255
2154,mask,452,255,0,255,255
2155,mask,175,255,0,255,255
2156,mask,387,255,0,255,255
2157,mask,411,255,0,255,255
2158,mask,494,255,0,255,255
2159,mask,295,255,0,255,255
2160,mask,368,255,0,255,255
2161,mask,406,255,0,255,255
2162,mask,336,255,0,255,255
2163,mask,333,255,0,255,255
2164,mask,422,255,0,255,255
2165,mask,389,255,0,255,255
2166,mask,348,255,0,255,255
2167,mask,447,255,0,255,255
2168,mask,335,255,0,255,255
2169,mask,170,255,0,255,255
2170,mask,313,255,0,255,255
2171,mask,469,255,0,255,255
2172,mask,483,255,0,255,255
2173,mask,494,255,0,255,255
2174,mask,183,255,0,255,255
2175,mask,399,255,0,255,255
2176,mask,181,255,0,255,255
2177,mask,347,255,0,255,255
2178,mask,490,255,0,255,255
2179,mask,339,255,0,255,255
2180,mask,355,255,0,255,255
2181,mask,355,255,0,255,255
2182,mask,314,255,0,255,255
2183,mask,485,255,0,255,255
2184,mask,438,255,0,255,255
2185,mask,362,255,0,255,255
2186,mask,315,255,0,255,255
2187,mask,353,255,0,255,255
2188,mask,326,255,0,255,255
2189,mask,359,255,0,255,255
2190,mask,393,255,0,255,255
2191,mask,432,255,0,255,255
2192,mask,450,255,0,255,255
2193,mask,499,255,0,255,255
2194,mask,394,255,0,255,255
2195,mask,374,255,0,255,255
2196,mask,348,255,0,255,255
2197,mask,499,255,0,255,255
2198,mask,325,255,0,255,255
2199,mask,369,255,0,255,255
2200,mask,202,255,0,255,255
2201,mask,213,255,0,255,255
2202,mask,365,255,0,255,255
2203,mask,338,255,0,255,255
2204,mask,484,255,0,255,255
2205,mask,415,255,0,255,255
2206,mask,386,255,0,255,255
2207,mask,340,255,0,255,255
2208,mask,251,255,0,255,255
2209,mask,319,255,0,255,255
2210,mask,349,255,0,255,255
2211,mask,419,255,0,255,255
2212,mask,347,255,0,255,255
2213,mask,410,255,0,255,255
2214,mask,372,255,0,255,255
2215,mask,393,255,0,255,255
2216,mask,312,255,0,255,255
2217,mask,321,255,0,255,255
2218,mask,424,255,0,255,255
2219,mask,349,255,0,255,255
2220,mask,251,255,0,255,255
2221,mask,198,255,0,255,255
2222,mask,353,255,0,255,255
2223,mask,352,255,0,255,255
2224,mask,325,255,0,255,255
2225,mask,377,255,0,255,255
2226,mask,347,255,0,255,255
2227,mask,267,255,0,255,255
2228,mask,353,255,0,255,255
2229,mask,320,255,0,255,255
2230,mask,433,255,0,255,255
2231,mask,395,255,0,255,255
2232,mask,414,255,0,255,255
2233,mask,390,255,0,255,255
2234,mask,414,255,0,255,255
2235,mask,279,255,0,255,255
2236,mask,298,255,0,255,255
2237,mask,224,255,0,255,255
2238,mask,391,255,0,255,255
2239,mask,302,255,0,255,255
2240,mask,379,255,0,255,255
2241,mask,277,255,0,255,255
2242,mask,396,255,0,255,255
2243,mask,268,255,0,255,255
2244,mask,460,255,0,255,255
2245,mask,347,255,0,255,255
2246,mask,323,255,0,255,255
2247,mask,355,255,0,255,255
2248,mask,349,255,0,255,255
2249,mask,404,255,0,255,255
2250,mask,298,255,0,255,255
2251,mask,405,255,0,255,255
2252,mask,399,255,0,255,255
2253,mask,395,255,0,255,255
2254,mask,485,255,0,255,255
2255,mask,406,255,0,255,255
2256,mask,334,255,0,255,255
2257,mask,395,255,0,255,255
2258,mask,394,255,0,255,255
2259,mask,319,255,0,255,255
2260,mask,403,255,0,255,255
2261,mask,358,255,0,255,255
2262,mask,376,255,0,255,255
2263,mask,384,255,0,255,255
2264,mask,390,255,0,255,255
2265,mask,414,255,0,255,255
2266,mask,371,255,0,255,255
2267,mask,438,255,0,255,255
2268,mask,482,255,0,255,255
2269,mask,365,255,0,255,255
2270,mask,490,255,0,255,255
2271,mask,345,255,0,255,255
2272,mask,474,255,0,255,255
2273,mask,416,255,0,255,255
2274,mask,331,255,0,255,255
2275,mask,345,255,0,255,255
2276,mask,357,255,0,255,255
2277,mask,374,255,0,255,255
2278,mask,361,255,0,255,255
2279,mask,359,255,0,255,255
2280,mask,398,255,0,255,255
2281,mask,238,255,0,255,255
2282,mask,332,255,0,255,255
2283,mask,361,255,0,255,255
2284,mask,484,255,0,255,255
2285,mask,342,255,0,255,255
2286,mask,351,255,0,255,255
2287,mask,406,255,0,255,255
2288,mask,354,255,0,255,255
2289,mask,370,255,0,255,255
2290,mask,461,255,0,255,255
2291,mask,492,255,0,255,255
2292,mask,311,255,0,255,255
2293,mask,479,255,0,255,255
2294,mask,329,255,0,255,255
2295,mask,355,255,0,255,255
2296,mask,346,255,0,255,255
2297,mask,499,255,0,255,255
2298,mask,342,255,0,255,255
2299,mask,55,255,0,255,255
2300,mask,21,255,0,255,255
2301,mask,358,255,0,255,255
2302,mask,428,255,0,255,255
2303,mask,351,255,0,255,255
2304,mask,388,255,0,255,255
2305,mask,341,255,0,255,255
2306,mask,328,255,0,255,255
2307,mask,338,255,0,255,255
2308,mask,373,255,0,255,255
2309,mask,381,255,0,255,255
2310,mask,468,255,0,255,255
2311,mask,319,255,0,255,255
2312,mask,341,255,0,255,255
2313,mask,442,255,0,255,255
2314,mask,399,255,0,255,255
2315,mask,361,255,0,255,255
2316,mask,453,255,0,255,255
2317,mask,369,255,0,255,255
2318,mask,364,255,0,255,255
2319,mask,411,255,0,255,255
2320,mask,405,255,0,255,255
2321,mask,447,255,0,255,255
2322,mask,480,255,0,255,255
2323,mask,360,255,0,255,255
2324,mask,459,255,0,255,255
2325,mask,390,255,0,255,255
2326,mask,368,255,0,255,255
2327,mask,362,255,0,255,255
2328,mask,426,255,0,255,255
2329,mask,401,255,0,255,255
2330,mask,404,255,0,255,255
2331,mask,347,255,0,255,255
2332,mask,403,255,0,255,255
2333,mask,427,255,0,255,255
2334,mask,382,255,0,255,255
2335,mask,341,255,0,255,255
2336,mask,488,255,0,255,255
2337,mask,352,255,0,255,255
2338,mask,423,255,0,255,255
2339,mask,330,255,0,255,255
2340,mask,379,255,0,255,255
2341,mask,421,255,0,255,255
2342,mask,396,255,0,255,255
2343,mask,370,255,0,255,255
2344,mask,500,255,0,255,255
2345,mask,188,255,0,255,255
2346,mask,381,255,0,255,255
2347,mask,429,255,0,255,255
2348,mask,364,255,0,255,255
2349,mask,384,255,0,255,255
2350,mask,394,255,0,255,255
2351,mask,462,255,0,255,255
2352,mask,340,255,0,255,255
2353,mask,358,255,0,255,255
2354,mask,343,255,0,255,255
2355,mask,400,255,0,255,255
2356,mask,314,255,0,255,255
2357,mask,317,255,0,255,255
2358,mask,373,255,0,255,255
2359,mask,241,255,0,255,255
2360,mask,311,255,0,255,255
2361,mask,382,255,0,255,255
2362,mask,406,255,0,255,255
2363,mask,477,255,0,255,255
2364,mask,387,255,0,255,255
2365,mask,374,255,0,255,255
2366,mask,379,255,0,255,255
2367,mask,296,255,0,255,255
2368,mask,436,255,0,255,255
2369,mask,408,255,0,255,255
2370,mask,365,255,0,255,255
2371,mask,446,255,0,255,255
2372,mask,282,255,0,255,255
2373,mask,398,255,0,255,255
2374,mask,368,255,0,255,255
2375,mask,326,255,0,255,255
2376,mask,377,255,0,255,255
2377,mask,450,255,0,255,255
2378,mask,267,255,0,255,255
2379,mask,462,255,0,255,255
2380,mask,248,255,0,255,255
2381,mask,321,255,0,255,255
2382,mask,425,255,0,255,255
2383,mask,396,255,0,255,255
2384,mask,394,255,0,255,255
2385,mask,439,255,0,255,255
2386,mask,275,255,0,255,255
2387,mask,357,255,0,255,255
2388,mask,398,255,0,255,255
2389,mask,431,255,0,255,255
2390,mask,419,255,0,255,255
2391,mask,377,255,0,255,255
2392,mask,361,255,0,255,255
2393,mask,260,255,0,255,255
2394,mask,394,255,0,255,255
2395,mask,415,255,0,255,255
2396,mask,280,255,0,255,255
2397,mask,245,255,0,255,255
2398,mask,406,255,0,255,255
2399,mask,237,255,0,255,255
2400,mask,367,255,0,255,255
2401,mask,385,255,0,255,255
2402,mask,382,255,0,255,255
2403,mask,379,255,0,255,255
2404,mask,413,255,0,255,255
2405,mask,362,255,0,255,255
2406,mask,330,255,0,255,255
2407,mask,292,255,0,255,255
2408,mask,472,255,0,255,255
2409,mask,380,255,0,255,255
2410,mask,375,255,0,255,255
2411,mask,374,255,0,255,255
2412,mask,376,255,0,255,255
2413,mask,410,255,0,255,255
2414,mask,471,255,0,255,255
2415,mask,252,255,0,255,255
2416,mask,270,255,0,255,255
2417,mask,378,255,0,255,255
2418,mask,420,255,0,255,255
2419,mask,483,255,0,255,255
2420,mask,356,255,0,255,255
2421,mask,421,255,0,255,255
2422,mask,303,255,0,255,255
2423,mask,338,255,0,255,255
2424,mask,291,255,0,255,255
2425,mask,255,255,0,255,255
